DIRECTION,STUDY_DATE,VOLUME
E,04/29/2023 12:15:00 PM,663
W,04/29/2023 12:30:00 PM,784
E,04/29/2023 12:30:00 PM,722
W,04/29/2023 12:45:00 PM,822
E,04/29/2023 12:45:00 PM,705
W,04/29/2023 01:00:00 PM,753
E,04/29/2023 01:00:00 PM,699
W,04/29/2023 01:15:00 PM,805
E,04/29/2023 01:15:00 PM,657
W,04/29/2023 01:30:00 PM,740
E,04/29/2023 01:30:00 PM,594
W,04/29/2023 01:45:00 PM,800
E,04/29/2023 01:45:00 PM,622
W,04/29/2023 02:00:00 PM,754
E,04/29/2023 02:00:00 PM,591
W,04/29/2023 02:15:00 PM,718
E,04/29/2023 02:15:00 PM,628
W,04/29/2023 02:30:00 PM,614
E,04/29/2023 02:30:00 PM,685
W,04/29/2023 02:45:00 PM,665
E,04/29/2023 02:45:00 PM,620
W,04/29/2023 03:00:00 PM,754
E,04/29/2023 03:00:00 PM,549
W,04/29/2023 03:15:00 PM,706
E,04/29/2023 03:15:00 PM,610
W,04/29/2023 03:30:00 PM,861
E,04/29/2023 03:30:00 PM,562
W,04/29/2023 03:45:00 PM,860
E,04/29/2023 03:45:00 PM,554
W,04/29/2023 04:00:00 PM,789
E,04/29/2023 04:00:00 PM,493
W,04/29/2023 04:15:00 PM,803
E,04/29/2023 04:15:00 PM,547
W,04/29/2023 04:30:00 PM,741
E,04/29/2023 04:30:00 PM,559
W,04/29/2023 04:45:00 PM,771
E,04/29/2023 04:45:00 PM,617
W,04/29/2023 05:00:00 PM,740
E,04/29/2023 05:00:00 PM,509
W,04/29/2023 05:15:00 PM,804
E,04/29/2023 05:15:00 PM,516
W,04/29/2023 05:30:00 PM,732
E,04/29/2023 05:30:00 PM,592
W,04/29/2023 05:45:00 PM,690
E,04/29/2023 05:45:00 PM,482
W,04/29/2023 06:00:00 PM,683
E,04/29/2023 06:00:00 PM,522
W,04/29/2023 06:15:00 PM,681
E,04/29/2023 06:15:00 PM,486
W,04/29/2023 06:30:00 PM,570
E,04/29/2023 06:30:00 PM,490
W,04/29/2023 06:45:00 PM,523
E,04/29/2023 06:45:00 PM,487
W,04/29/2023 07:00:00 PM,502
E,04/29/2023 07:00:00 PM,389
W,04/29/2023 07:15:00 PM,486
E,04/29/2023 07:15:00 PM,376
W,04/29/2023 07:30:00 PM,468
E,04/29/2023 07:30:00 PM,340
W,04/29/2023 07:45:00 PM,439
E,04/29/2023 07:45:00 PM,320
W,04/29/2023 08:00:00 PM,464
E,04/29/2023 08:00:00 PM,331
W,04/29/2023 08:15:00 PM,425
E,04/29/2023 08:15:00 PM,279
W,04/29/2023 08:30:00 PM,452
E,04/29/2023 08:30:00 PM,275
W,04/29/2023 08:45:00 PM,427
E,04/29/2023 08:45:00 PM,317
W,04/29/2023 09:00:00 PM,436
E,04/29/2023 09:00:00 PM,286
W,04/29/2023 09:15:00 PM,337
E,04/29/2023 09:15:00 PM,248
W,04/29/2023 09:30:00 PM,334
E,04/29/2023 09:30:00 PM,207
W,04/29/2023 09:45:00 PM,262
E,04/29/2023 09:45:00 PM,209
W,04/29/2023 10:00:00 PM,251
E,04/29/2023 10:00:00 PM,217
W,04/29/2023 10:15:00 PM,263
E,04/29/2023 10:15:00 PM,183
W,04/29/2023 10:30:00 PM,238
E,04/29/2023 10:30:00 PM,187
W,04/29/2023 10:45:00 PM,202
E,04/29/2023 10:45:00 PM,167
W,04/29/2023 11:00:00 PM,277
E,04/29/2023 11:00:00 PM,154
W,04/29/2023 11:15:00 PM,262
E,04/29/2023 11:15:00 PM,162
W,04/29/2023 11:30:00 PM,224
E,04/29/2023 11:30:00 PM,121
W,04/29/2023 11:45:00 PM,185
E,04/29/2023 11:45:00 PM,124
W,04/30/2023 12:00:00 AM,146
E,04/30/2023 12:00:00 AM,152
W,04/30/2023 12:15:00 AM,148
E,04/30/2023 12:15:00 AM,243
W,04/30/2023 12:30:00 AM,118
E,04/30/2023 12:30:00 AM,205
W,04/30/2023 12:45:00 AM,93
E,04/30/2023 12:45:00 AM,89
W,04/30/2023 01:00:00 AM,109
E,04/30/2023 01:00:00 AM,71
W,04/30/2023 01:15:00 AM,83
E,04/30/2023 01:15:00 AM,65
W,04/30/2023 01:30:00 AM,75
E,04/30/2023 01:30:00 AM,55
W,04/30/2023 01:45:00 AM,74
E,04/30/2023 01:45:00 AM,49
W,04/30/2023 02:00:00 AM,48
E,04/30/2023 02:00:00 AM,50
W,04/30/2023 02:15:00 AM,44
E,04/30/2023 02:15:00 AM,47
W,04/30/2023 02:30:00 AM,40
E,04/30/2023 02:30:00 AM,31
W,04/30/2023 02:45:00 AM,37
E,04/30/2023 02:45:00 AM,33
W,04/30/2023 03:00:00 AM,37
E,04/30/2023 03:00:00 AM,41
W,04/30/2023 03:15:00 AM,38
E,04/30/2023 03:15:00 AM,41
W,04/30/2023 03:30:00 AM,31
E,04/30/2023 03:30:00 AM,31
W,04/30/2023 03:45:00 AM,27
E,04/30/2023 03:45:00 AM,19
W,04/30/2023 04:00:00 AM,22
E,04/30/2023 04:00:00 AM,31
W,04/30/2023 04:15:00 AM,16
E,04/30/2023 04:15:00 AM,20
W,04/30/2023 04:30:00 AM,14
E,04/30/2023 04:30:00 AM,31
W,04/30/2023 04:45:00 AM,11
E,04/30/2023 04:45:00 AM,20
W,04/30/2023 05:00:00 AM,16
E,04/30/2023 05:00:00 AM,26
W,04/30/2023 05:15:00 AM,23
E,04/30/2023 05:15:00 AM,30
W,04/30/2023 05:30:00 AM,35
E,04/30/2023 05:30:00 AM,34
W,04/30/2023 05:45:00 AM,52
E,04/30/2023 05:45:00 AM,50
W,04/30/2023 06:00:00 AM,44
E,04/30/2023 06:00:00 AM,28
W,04/30/2023 06:15:00 AM,63
E,04/30/2023 06:15:00 AM,63
W,04/30/2023 06:30:00 AM,72
E,04/30/2023 06:30:00 AM,113
W,04/30/2023 06:45:00 AM,114
E,04/30/2023 06:45:00 AM,118
W,04/30/2023 07:00:00 AM,81
E,04/30/2023 07:00:00 AM,111
W,04/30/2023 07:15:00 AM,133
E,04/30/2023 07:15:00 AM,137
W,04/30/2023 07:30:00 AM,134
E,04/30/2023 07:30:00 AM,166
W,04/30/2023 07:45:00 AM,170
E,04/30/2023 07:45:00 AM,174
W,04/30/2023 08:00:00 AM,149
E,04/30/2023 08:00:00 AM,177
W,04/30/2023 08:15:00 AM,213
E,04/30/2023 08:15:00 AM,200
W,04/30/2023 08:30:00 AM,225
E,04/30/2023 08:30:00 AM,297
W,04/30/2023 08:45:00 AM,291
E,04/30/2023 08:45:00 AM,389
W,04/30/2023 09:00:00 AM,294
E,04/30/2023 09:00:00 AM,334
W,04/30/2023 09:15:00 AM,332
E,04/30/2023 09:15:00 AM,400
W,04/30/2023 09:30:00 AM,430
E,04/30/2023 09:30:00 AM,415
W,04/30/2023 09:45:00 AM,460
E,04/30/2023 09:45:00 AM,510
W,04/30/2023 10:00:00 AM,441
E,04/30/2023 10:00:00 AM,488
W,04/30/2023 10:15:00 AM,539
E,04/30/2023 10:15:00 AM,522
W,04/30/2023 10:30:00 AM,509
E,04/30/2023 10:30:00 AM,565
W,04/30/2023 10:45:00 AM,554
E,04/30/2023 10:45:00 AM,574
W,04/30/2023 11:00:00 AM,581
E,04/30/2023 11:00:00 AM,559
W,04/30/2023 11:15:00 AM,584
E,04/30/2023 11:15:00 AM,516
W,04/30/2023 11:30:00 AM,607
E,04/30/2023 11:30:00 AM,536
W,04/30/2023 11:45:00 AM,636
E,04/30/2023 11:45:00 AM,562
W,04/30/2023 12:00:00 PM,665
E,04/30/2023 12:00:00 PM,553
W,04/30/2023 12:15:00 PM,694
E,04/30/2023 12:15:00 PM,626
W,04/30/2023 12:30:00 PM,712
E,04/30/2023 12:30:00 PM,674
W,04/30/2023 12:45:00 PM,719
E,04/30/2023 12:45:00 PM,602
W,04/30/2023 01:00:00 PM,688
E,04/30/2023 01:00:00 PM,607
W,04/30/2023 01:15:00 PM,716
E,04/30/2023 01:15:00 PM,569
W,04/30/2023 01:30:00 PM,724
E,04/30/2023 01:30:00 PM,590
W,04/30/2023 01:45:00 PM,745
E,04/30/2023 01:45:00 PM,606
W,04/30/2023 02:00:00 PM,796
E,04/30/2023 02:00:00 PM,565
W,04/30/2023 02:15:00 PM,770
E,04/30/2023 02:15:00 PM,558
W,04/30/2023 02:30:00 PM,687
E,04/30/2023 02:30:00 PM,629
W,04/30/2023 02:45:00 PM,729
E,04/30/2023 02:45:00 PM,566
W,04/30/2023 03:00:00 PM,714
E,04/30/2023 03:00:00 PM,519
W,04/30/2023 03:15:00 PM,738
E,04/30/2023 03:15:00 PM,534
W,04/30/2023 03:30:00 PM,735
E,04/30/2023 03:30:00 PM,554
W,04/30/2023 03:45:00 PM,721
E,04/30/2023 03:45:00 PM,567
W,04/30/2023 04:00:00 PM,680
E,04/30/2023 04:00:00 PM,544
W,04/30/2023 04:15:00 PM,722
E,04/30/2023 04:15:00 PM,536
W,04/30/2023 04:30:00 PM,692
E,04/30/2023 04:30:00 PM,523
W,04/30/2023 04:45:00 PM,695
E,04/30/2023 04:45:00 PM,520
W,04/30/2023 05:00:00 PM,656
E,04/30/2023 05:00:00 PM,525
W,04/30/2023 05:15:00 PM,610
E,04/30/2023 05:15:00 PM,426
W,04/30/2023 05:30:00 PM,662
E,04/30/2023 05:30:00 PM,505
W,04/30/2023 05:45:00 PM,576
E,04/30/2023 05:45:00 PM,465
W,04/30/2023 06:00:00 PM,580
E,04/30/2023 06:00:00 PM,436
W,04/30/2023 06:15:00 PM,567
E,04/30/2023 06:15:00 PM,389
W,04/30/2023 06:30:00 PM,471
E,04/30/2023 06:30:00 PM,389
W,04/30/2023 06:45:00 PM,425
E,04/30/2023 06:45:00 PM,342
W,04/30/2023 07:00:00 PM,366
E,04/30/2023 07:00:00 PM,322
W,04/30/2023 07:15:00 PM,401
E,04/30/2023 07:15:00 PM,297
W,04/30/2023 07:30:00 PM,414
E,04/30/2023 07:30:00 PM,275
W,04/30/2023 07:45:00 PM,321
E,04/30/2023 07:45:00 PM,306
W,04/30/2023 08:00:00 PM,307
E,04/30/2023 08:00:00 PM,287
W,04/30/2023 08:15:00 PM,334
E,04/30/2023 08:15:00 PM,259
W,04/30/2023 08:30:00 PM,273
E,04/30/2023 08:30:00 PM,229
W,04/30/2023 08:45:00 PM,302
E,04/30/2023 08:45:00 PM,223
W,04/30/2023 09:00:00 PM,282
E,04/30/2023 09:00:00 PM,228
W,04/30/2023 09:15:00 PM,265
E,04/30/2023 09:15:00 PM,190
W,04/30/2023 09:30:00 PM,250
E,04/30/2023 09:30:00 PM,179
W,04/30/2023 09:45:00 PM,179
E,04/30/2023 09:45:00 PM,141
W,04/30/2023 10:00:00 PM,172
E,04/30/2023 10:00:00 PM,139
W,04/30/2023 10:15:00 PM,154
E,04/30/2023 10:15:00 PM,124
W,04/30/2023 10:30:00 PM,142
E,04/30/2023 10:30:00 PM,102
W,04/30/2023 10:45:00 PM,125
E,04/30/2023 10:45:00 PM,103
W,04/30/2023 11:00:00 PM,127
E,04/30/2023 11:00:00 PM,86
W,04/30/2023 11:15:00 PM,103
E,04/30/2023 11:15:00 PM,77
W,04/30/2023 11:30:00 PM,97
E,04/30/2023 11:30:00 PM,82
W,04/30/2023 11:45:00 PM,70
E,04/30/2023 11:45:00 PM,70
W,05/01/2023 12:00:00 AM,59
E,05/01/2023 12:00:00 AM,60
W,05/01/2023 12:15:00 AM,46
E,05/01/2023 12:15:00 AM,62
W,05/01/2023 12:30:00 AM,33
E,05/01/2023 12:30:00 AM,61
W,05/01/2023 12:45:00 AM,37
E,05/01/2023 12:45:00 AM,47
W,05/01/2023 01:00:00 AM,34
E,05/01/2023 01:00:00 AM,25
W,05/01/2023 01:15:00 AM,23
E,05/01/2023 01:15:00 AM,26
W,05/01/2023 01:30:00 AM,22
E,05/01/2023 01:30:00 AM,16
W,05/01/2023 01:45:00 AM,24
E,05/01/2023 01:45:00 AM,19
W,05/01/2023 02:00:00 AM,13
E,05/01/2023 02:00:00 AM,18
W,05/01/2023 02:15:00 AM,21
E,05/01/2023 02:15:00 AM,17
W,05/01/2023 02:30:00 AM,20
E,05/01/2023 02:30:00 AM,20
W,05/01/2023 02:45:00 AM,14
E,05/01/2023 02:45:00 AM,20
W,05/01/2023 03:00:00 AM,20
E,05/01/2023 03:00:00 AM,24
W,05/01/2023 03:15:00 AM,22
E,05/01/2023 03:15:00 AM,29
W,05/01/2023 03:30:00 AM,18
E,05/01/2023 03:30:00 AM,20
W,05/01/2023 03:45:00 AM,29
E,05/01/2023 03:45:00 AM,30
W,05/01/2023 04:00:00 AM,15
E,05/01/2023 04:00:00 AM,21
W,05/01/2023 04:15:00 AM,22
E,05/01/2023 04:15:00 AM,36
W,05/01/2023 04:30:00 AM,25
E,05/01/2023 04:30:00 AM,58
W,05/01/2023 04:45:00 AM,27
E,05/01/2023 04:45:00 AM,62
W,05/01/2023 05:00:00 AM,39
E,05/01/2023 05:00:00 AM,62
W,05/01/2023 05:15:00 AM,51
E,05/01/2023 05:15:00 AM,130
W,05/01/2023 05:30:00 AM,63
E,05/01/2023 05:30:00 AM,230
W,05/01/2023 05:45:00 AM,104
E,05/01/2023 05:45:00 AM,219
W,05/01/2023 06:00:00 AM,111
E,05/01/2023 06:00:00 AM,294
W,05/01/2023 06:15:00 AM,217
E,05/01/2023 06:15:00 AM,414
W,05/01/2023 06:30:00 AM,245
E,05/01/2023 06:30:00 AM,724
W,05/01/2023 06:45:00 AM,304
E,05/01/2023 06:45:00 AM,733
W,05/01/2023 07:00:00 AM,279
E,05/01/2023 07:00:00 AM,775
W,05/01/2023 07:15:00 AM,354
E,05/01/2023 07:15:00 AM,926
W,05/01/2023 07:30:00 AM,439
E,05/01/2023 07:30:00 AM,844
W,05/01/2023 07:45:00 AM,490
E,05/01/2023 07:45:00 AM,741
W,05/01/2023 08:00:00 AM,488
E,05/01/2023 08:00:00 AM,667
W,05/01/2023 08:15:00 AM,557
E,05/01/2023 08:15:00 AM,649
W,05/01/2023 08:30:00 AM,569
E,05/01/2023 08:30:00 AM,801
W,05/01/2023 08:45:00 AM,558
E,05/01/2023 08:45:00 AM,657
W,05/01/2023 09:00:00 AM,546
E,05/01/2023 09:00:00 AM,506
W,05/01/2023 09:15:00 AM,478
E,05/01/2023 09:15:00 AM,544
W,05/01/2023 09:30:00 AM,448
E,05/01/2023 09:30:00 AM,587
W,05/01/2023 09:45:00 AM,427
E,05/01/2023 09:45:00 AM,612
W,05/01/2023 10:00:00 AM,463
E,05/01/2023 10:00:00 AM,477
W,05/01/2023 10:15:00 AM,473
E,05/01/2023 10:15:00 AM,505
W,05/01/2023 10:30:00 AM,461
E,05/01/2023 10:30:00 AM,539
W,05/01/2023 10:45:00 AM,443
E,05/01/2023 10:45:00 AM,563
W,05/01/2023 11:00:00 AM,542
E,05/01/2023 11:00:00 AM,509
W,05/01/2023 11:15:00 AM,520
E,05/01/2023 11:15:00 AM,491
W,05/01/2023 11:30:00 AM,564
E,05/01/2023 11:30:00 AM,544
W,05/01/2023 11:45:00 AM,641
E,05/01/2023 11:45:00 AM,550
W,05/01/2023 12:00:00 PM,598
E,05/01/2023 12:00:00 PM,511
W,05/01/2023 12:15:00 PM,606
E,05/01/2023 12:15:00 PM,468
W,05/01/2023 12:30:00 PM,614
E,05/01/2023 12:30:00 PM,597
W,05/01/2023 12:45:00 PM,571
E,05/01/2023 12:45:00 PM,557
W,05/01/2023 01:00:00 PM,558
E,05/01/2023 01:00:00 PM,511
W,05/01/2023 01:15:00 PM,556
E,05/01/2023 01:15:00 PM,545
W,05/01/2023 01:30:00 PM,611
E,05/01/2023 01:30:00 PM,498
W,05/01/2023 01:45:00 PM,681
E,05/01/2023 01:45:00 PM,505
W,05/01/2023 02:00:00 PM,651
E,05/01/2023 02:00:00 PM,479
W,05/01/2023 02:15:00 PM,721
E,05/01/2023 02:15:00 PM,536
W,05/01/2023 02:30:00 PM,757
E,05/01/2023 02:30:00 PM,572
W,05/01/2023 02:45:00 PM,787
E,05/01/2023 02:45:00 PM,556
W,05/01/2023 03:00:00 PM,918
E,05/01/2023 03:00:00 PM,574
W,05/01/2023 03:15:00 PM,1052
E,05/01/2023 03:15:00 PM,617
W,05/01/2023 03:30:00 PM,1108
E,05/01/2023 03:30:00 PM,635
W,05/01/2023 03:45:00 PM,1202
E,05/01/2023 03:45:00 PM,604
W,05/01/2023 04:00:00 PM,1185
E,05/01/2023 04:00:00 PM,589
W,05/01/2023 04:15:00 PM,1270
E,05/01/2023 04:15:00 PM,573
W,05/01/2023 04:30:00 PM,1301
E,05/01/2023 04:30:00 PM,628
W,05/01/2023 04:45:00 PM,1297
E,05/01/2023 04:45:00 PM,486
W,05/01/2023 05:00:00 PM,1186
E,05/01/2023 05:00:00 PM,482
W,05/01/2023 05:15:00 PM,1203
E,05/01/2023 05:15:00 PM,540
W,05/01/2023 05:30:00 PM,1051
E,05/01/2023 05:30:00 PM,555
W,05/01/2023 05:45:00 PM,919
E,05/01/2023 05:45:00 PM,546
W,05/01/2023 06:00:00 PM,810
E,05/01/2023 06:00:00 PM,534
W,05/01/2023 06:15:00 PM,726
E,05/01/2023 06:15:00 PM,530
W,05/01/2023 06:30:00 PM,562
E,05/01/2023 06:30:00 PM,519
W,05/01/2023 06:45:00 PM,522
E,05/01/2023 06:45:00 PM,483
W,05/01/2023 07:00:00 PM,576
E,05/01/2023 07:00:00 PM,387
W,05/01/2023 07:15:00 PM,492
E,05/01/2023 07:15:00 PM,428
W,05/01/2023 07:30:00 PM,477
E,05/01/2023 07:30:00 PM,344
W,05/01/2023 07:45:00 PM,482
E,05/01/2023 07:45:00 PM,315
W,05/01/2023 08:00:00 PM,426
E,05/01/2023 08:00:00 PM,276
W,05/01/2023 08:15:00 PM,418
E,05/01/2023 08:15:00 PM,261
W,05/01/2023 08:30:00 PM,420
E,05/01/2023 08:30:00 PM,254
W,05/01/2023 08:45:00 PM,402
E,05/01/2023 08:45:00 PM,258
W,05/01/2023 09:00:00 PM,397
E,05/01/2023 09:00:00 PM,229
W,05/01/2023 09:15:00 PM,391
E,05/01/2023 09:15:00 PM,227
W,05/01/2023 09:30:00 PM,298
E,05/01/2023 09:30:00 PM,157
W,05/01/2023 09:45:00 PM,262
E,05/01/2023 09:45:00 PM,121
W,05/01/2023 10:00:00 PM,203
E,05/01/2023 10:00:00 PM,127
W,05/01/2023 10:15:00 PM,194
E,05/01/2023 10:15:00 PM,115
W,05/01/2023 10:30:00 PM,151
E,05/01/2023 10:30:00 PM,92
W,05/01/2023 10:45:00 PM,141
E,05/01/2023 10:45:00 PM,107
W,05/01/2023 11:00:00 PM,134
E,05/01/2023 11:00:00 PM,77
W,05/01/2023 11:15:00 PM,128
E,05/01/2023 11:15:00 PM,63
W,05/01/2023 11:30:00 PM,102
E,05/01/2023 11:30:00 PM,57
W,05/01/2023 11:45:00 PM,99
E,05/01/2023 11:45:00 PM,73
W,05/02/2023 12:00:00 AM,58
E,05/02/2023 12:00:00 AM,40
W,05/02/2023 12:15:00 AM,60
E,05/02/2023 12:15:00 AM,49
W,05/02/2023 12:30:00 AM,36
E,05/02/2023 12:30:00 AM,33
W,05/02/2023 12:45:00 AM,34
E,05/02/2023 12:45:00 AM,30
W,05/02/2023 01:00:00 AM,26
E,05/02/2023 01:00:00 AM,17
W,05/02/2023 01:15:00 AM,35
E,05/02/2023 01:15:00 AM,17
W,05/02/2023 01:30:00 AM,33
E,05/02/2023 01:30:00 AM,17
W,05/02/2023 01:45:00 AM,21
E,05/02/2023 01:45:00 AM,16
W,05/02/2023 02:00:00 AM,24
E,05/02/2023 02:00:00 AM,18
W,05/02/2023 02:15:00 AM,23
E,05/02/2023 02:15:00 AM,17
W,05/02/2023 02:30:00 AM,16
E,05/02/2023 02:30:00 AM,15
W,05/02/2023 02:45:00 AM,13
E,05/02/2023 02:45:00 AM,22
W,05/02/2023 03:00:00 AM,15
E,05/02/2023 03:00:00 AM,22
W,05/02/2023 03:15:00 AM,18
E,05/02/2023 03:15:00 AM,22
W,05/02/2023 03:30:00 AM,18
E,05/02/2023 03:30:00 AM,24
W,05/02/2023 03:45:00 AM,25
E,05/02/2023 03:45:00 AM,19
W,05/02/2023 04:00:00 AM,22
E,05/02/2023 04:00:00 AM,20
W,05/02/2023 04:15:00 AM,15
E,05/02/2023 04:15:00 AM,46
W,05/02/2023 04:30:00 AM,19
E,05/02/2023 04:30:00 AM,52
W,05/02/2023 04:45:00 AM,31
E,05/02/2023 04:45:00 AM,65
W,05/02/2023 05:00:00 AM,30
E,05/02/2023 05:00:00 AM,72
W,05/02/2023 05:15:00 AM,47
E,05/02/2023 05:15:00 AM,135
W,05/02/2023 05:30:00 AM,63
E,05/02/2023 05:30:00 AM,216
W,05/02/2023 05:45:00 AM,101
E,05/02/2023 05:45:00 AM,240
W,05/02/2023 06:00:00 AM,103
E,05/02/2023 06:00:00 AM,317
W,05/02/2023 06:15:00 AM,207
E,05/02/2023 06:15:00 AM,447
W,05/02/2023 06:30:00 AM,310
E,05/02/2023 06:30:00 AM,762
W,05/02/2023 06:45:00 AM,301
E,05/02/2023 06:45:00 AM,750
W,05/02/2023 07:00:00 AM,293
E,05/02/2023 07:00:00 AM,854
W,05/02/2023 07:15:00 AM,330
E,05/02/2023 07:15:00 AM,955
W,05/02/2023 07:30:00 AM,448
E,05/02/2023 07:30:00 AM,850
W,05/02/2023 07:45:00 AM,536
E,05/02/2023 07:45:00 AM,733
W,05/02/2023 08:00:00 AM,519
E,05/02/2023 08:00:00 AM,696
W,05/02/2023 08:15:00 AM,526
E,05/02/2023 08:15:00 AM,698
W,05/02/2023 08:30:00 AM,593
E,05/02/2023 08:30:00 AM,812
W,05/02/2023 08:45:00 AM,598
E,05/02/2023 08:45:00 AM,711
W,05/02/2023 09:00:00 AM,526
E,05/02/2023 09:00:00 AM,645
W,05/02/2023 09:15:00 AM,495
E,05/02/2023 09:15:00 AM,571
W,05/02/2023 09:30:00 AM,454
E,05/02/2023 09:30:00 AM,540
W,05/02/2023 09:45:00 AM,470
E,05/02/2023 09:45:00 AM,569
W,05/02/2023 10:00:00 AM,436
E,05/02/2023 10:00:00 AM,569
W,05/02/2023 10:15:00 AM,429
E,05/02/2023 10:15:00 AM,562
W,05/02/2023 10:30:00 AM,496
E,05/02/2023 10:30:00 AM,566
W,05/02/2023 10:45:00 AM,541
E,05/02/2023 10:45:00 AM,569
W,05/02/2023 11:00:00 AM,494
E,05/02/2023 11:00:00 AM,562
W,05/02/2023 11:15:00 AM,600
E,05/02/2023 11:15:00 AM,512
W,05/02/2023 11:30:00 AM,602
E,05/02/2023 11:30:00 AM,603
W,05/02/2023 11:45:00 AM,605
E,05/02/2023 11:45:00 AM,567
W,05/02/2023 12:00:00 PM,589
E,05/02/2023 12:00:00 PM,524
W,05/02/2023 12:15:00 PM,649
E,05/02/2023 12:15:00 PM,617
W,05/02/2023 12:30:00 PM,595
E,05/02/2023 12:30:00 PM,602
W,05/02/2023 12:45:00 PM,636
E,05/02/2023 12:45:00 PM,584
W,05/02/2023 01:00:00 PM,591
E,05/02/2023 01:00:00 PM,528
W,05/02/2023 01:15:00 PM,612
E,05/02/2023 01:15:00 PM,511
W,05/02/2023 01:30:00 PM,612
E,05/02/2023 01:30:00 PM,577
W,05/02/2023 01:45:00 PM,647
E,05/02/2023 01:45:00 PM,573
W,05/02/2023 02:00:00 PM,678
E,05/02/2023 02:00:00 PM,474
W,05/02/2023 02:15:00 PM,756
E,05/02/2023 02:15:00 PM,544
W,05/02/2023 02:30:00 PM,758
E,05/02/2023 02:30:00 PM,580
W,05/02/2023 02:45:00 PM,854
E,05/02/2023 02:45:00 PM,579
W,05/02/2023 03:00:00 PM,965
E,05/02/2023 03:00:00 PM,531
W,05/02/2023 03:15:00 PM,1064
E,05/02/2023 03:15:00 PM,650
W,05/02/2023 03:30:00 PM,1160
E,05/02/2023 03:30:00 PM,623
W,05/02/2023 03:45:00 PM,1291
E,05/02/2023 03:45:00 PM,615
W,05/02/2023 04:00:00 PM,1241
E,05/02/2023 04:00:00 PM,546
W,05/02/2023 04:15:00 PM,1394
E,05/02/2023 04:15:00 PM,602
W,05/02/2023 04:30:00 PM,1363
E,05/02/2023 04:30:00 PM,619
W,05/02/2023 04:45:00 PM,1344
E,05/02/2023 04:45:00 PM,596
W,05/02/2023 05:00:00 PM,1298
E,05/02/2023 05:00:00 PM,535
W,05/02/2023 05:15:00 PM,1342
E,05/02/2023 05:15:00 PM,616
W,05/02/2023 05:30:00 PM,1263
E,05/02/2023 05:30:00 PM,549
W,05/02/2023 05:45:00 PM,1117
E,05/02/2023 05:45:00 PM,620
W,05/02/2023 06:00:00 PM,944
E,05/02/2023 06:00:00 PM,585
W,05/02/2023 06:15:00 PM,888
E,05/02/2023 06:15:00 PM,629
W,05/02/2023 06:30:00 PM,757
E,05/02/2023 06:30:00 PM,558
W,05/02/2023 06:45:00 PM,662
E,05/02/2023 06:45:00 PM,516
W,05/02/2023 07:00:00 PM,613
E,05/02/2023 07:00:00 PM,439
W,05/02/2023 07:15:00 PM,603
E,05/02/2023 07:15:00 PM,429
W,05/02/2023 07:30:00 PM,556
E,05/02/2023 07:30:00 PM,378
W,05/02/2023 07:45:00 PM,555
E,05/02/2023 07:45:00 PM,394
W,05/02/2023 08:00:00 PM,467
E,05/02/2023 08:00:00 PM,353
W,05/02/2023 08:15:00 PM,540
E,05/02/2023 08:15:00 PM,289
W,05/02/2023 08:30:00 PM,424
E,05/02/2023 08:30:00 PM,289
W,05/02/2023 08:45:00 PM,436
E,05/02/2023 08:45:00 PM,291
W,05/02/2023 09:00:00 PM,414
E,05/02/2023 09:00:00 PM,268
W,05/02/2023 09:15:00 PM,471
E,05/02/2023 09:15:00 PM,270
W,05/02/2023 09:30:00 PM,319
E,05/02/2023 09:30:00 PM,230
W,05/02/2023 09:45:00 PM,299
E,05/02/2023 09:45:00 PM,195
W,05/02/2023 10:00:00 PM,220
E,05/02/2023 10:00:00 PM,177
W,05/02/2023 10:15:00 PM,234
E,05/02/2023 10:15:00 PM,187
W,05/02/2023 10:30:00 PM,189
E,05/02/2023 10:30:00 PM,220
W,05/02/2023 10:45:00 PM,186
E,05/02/2023 10:45:00 PM,358
W,05/02/2023 11:00:00 PM,148
E,05/02/2023 11:00:00 PM,321
W,05/02/2023 11:15:00 PM,169
E,05/02/2023 11:15:00 PM,205
W,05/02/2023 11:30:00 PM,129
E,05/02/2023 11:30:00 PM,104
W,05/02/2023 11:45:00 PM,106
E,05/02/2023 11:45:00 PM,68
W,05/03/2023 12:00:00 AM,72
E,05/03/2023 12:00:00 AM,67
W,05/03/2023 12:15:00 AM,57
E,05/03/2023 12:15:00 AM,60
W,05/03/2023 12:30:00 AM,35
E,05/03/2023 12:30:00 AM,43
W,05/03/2023 12:45:00 AM,27
E,05/03/2023 12:45:00 AM,50
W,05/03/2023 01:00:00 AM,39
E,05/03/2023 01:00:00 AM,35
W,05/03/2023 01:15:00 AM,24
E,05/03/2023 01:15:00 AM,31
W,05/03/2023 01:30:00 AM,31
E,05/03/2023 01:30:00 AM,22
W,05/03/2023 01:45:00 AM,32
E,05/03/2023 01:45:00 AM,24
W,05/03/2023 02:00:00 AM,25
E,05/03/2023 02:00:00 AM,21
W,05/03/2023 02:15:00 AM,20
E,05/03/2023 02:15:00 AM,16
W,05/03/2023 02:30:00 AM,11
E,05/03/2023 02:30:00 AM,30
W,05/03/2023 02:45:00 AM,27
E,05/03/2023 02:45:00 AM,27
W,05/03/2023 03:00:00 AM,16
E,05/03/2023 03:00:00 AM,19
W,05/03/2023 03:15:00 AM,24
E,05/03/2023 03:15:00 AM,28
